ANO,COD_MEDICO,COD_ESPEC,ESPECIALIDAD,COD_DEP,DEPARTAMENTO
2010,19165778,515,ORTOPEDIA Y TRAUMATOLOGIA PEDIATRICA,11,BOGOTA
2010,19159309,514,ORTOPEDIA Y TRAUMATOLOGIA,17,CALDAS
2010,70033583,514,ORTOPEDIA Y TRAUMATOLOGIA,05,ANTIOQUIA
2010,71643533,480,OFTALMOLOGIA,05,ANTIOQUIA
2010,80412237,341,GINECOLOGIA Y OBSTETRICIA,11,BOGOTA
2010,71580394,341,GINECOLOGIA Y OBSTETRICIA,05,ANTIOQUIA
2010,9113982,514,ORTOPEDIA Y TRAUMATOLOGIA,05,ANTIOQUIA
2010,2901480,480,OFTALMOLOGIA,05,ANTIOQUIA
2010,31401131,341,GINECOLOGIA Y OBSTETRICIA,11,BOGOTA
2010,91205843,390,FISIATRIA,68,SANTANDER
2010,16664046,480,OFTALMOLOGIA,76,VALLE DEL CAUCA
2010,70552270,340,GINECOLOGIA ONCOLOGICA,05,ANTIOQUIA
2010,8701152,341,GINECOLOGIA Y OBSTETRICIA,08,ATLANTICO
2010,14988907,341,GINECOLOGIA Y OBSTETRICIA,76,VALLE DEL CAUCA
2010,70115364,160,COLOPROCTOLOGIA,05,ANTIOQUIA
2010,31915358,521,OTORRINOLARINGOLOGIA,76,VALLE DEL CAUCA
2010,41790108,341,GINECOLOGIA Y OBSTETRICIA,11,BOGOTA
2010,14240642,750,UROLOGIA,73,TOLIMA
2010,19458991,514,ORTOPEDIA Y TRAUMATOLOGIA,11,BOGOTA
2010,36538728,200,DERMATOLOGIA,47,MAGDALENA
2010,70057997,440,NEUROCIRUGIA,05,ANTIOQUIA
2010,71657199,480,OFTALMOLOGIA,05,ANTIOQUIA
2010,71590228,137,CIRUGIA GENERAL,05,ANTIOQUIA
2010,70088606,750,UROLOGIA,05,ANTIOQUIA
2010,8718515,341,GINECOLOGIA Y OBSTETRICIA,08,ATLANTICO
2010,71717384,351,HEMATOLOGIA,05,ANTIOQUIA
2010,42757638,480,OFTALMOLOGIA,05,ANTIOQUIA
2010,32678654,341,GINECOLOGIA Y OBSTETRICIA,08,ATLANTICO
2010,71590535,440,NEUROCIRUGIA,05,ANTIOQUIA
2010,14892113,514,ORTOPEDIA Y TRAUMATOLOGIA,76,VALLE DEL CAUCA
2010,22433404,341,GINECOLOGIA Y OBSTETRICIA,08,ATLANTICO
2010,12721694,431,NEUMOLOGIA PEDIATRICA,08,ATLANTICO
2010,79239482,444,NEUROCIRUGIA PEDIATRICA,11,BOGOTA
2010,16209561,350,HEMATO ONCOLOGIA,76,VALLE DEL CAUCA
2010,6813651,514,ORTOPEDIA Y TRAUMATOLOGIA,05,ANTIOQUIA
2010,19129025,341,GINECOLOGIA Y OBSTETRICIA,08,ATLANTICO
2010,70555872,341,GINECOLOGIA Y OBSTETRICIA,05,ANTIOQUIA
2010,89004608,514,ORTOPEDIA Y TRAUMATOLOGIA,63,QUINDIO
2010,14889499,514,ORTOPEDIA Y TRAUMATOLOGIA,76,VALLE DEL CAUCA
2010,6075100,341,GINECOLOGIA Y OBSTETRICIA,05,ANTIOQUIA
2010,10237279,136,CIRUGIA GASTROINTESTINAL,17,CALDAS
2010,43721116,341,GINECOLOGIA Y OBSTETRICIA,05,ANTIOQUIA
2010,14977601,440,NEUROCIRUGIA,76,VALLE DEL CAUCA
2010,19249648,514,ORTOPEDIA Y TRAUMATOLOGIA,11,BOGOTA
2010,19205045,341,GINECOLOGIA Y OBSTETRICIA,11,BOGOTA
2010,19078799,514,ORTOPEDIA Y TRAUMATOLOGIA,11,BOGOTA
2010,70086438,521,OTORRINOLARINGOLOGIA,05,ANTIOQUIA
2010,8691137,390,FISIATRIA,08,ATLANTICO
2010,70563708,514,ORTOPEDIA Y TRAUMATOLOGIA,05,ANTIOQUIA
2010,13448218,521,OTORRINOLARINGOLOGIA,54,N. DE SANTANDER
2010,70551564,750,UROLOGIA,05,ANTIOQUIA
2010,19175917,341,GINECOLOGIA Y OBSTETRICIA,76,VALLE DEL CAUCA
2010,16643984,514,ORTOPEDIA Y TRAUMATOLOGIA,76,VALLE DEL CAUCA
2010,70103030,480,OFTALMOLOGIA,05,ANTIOQUIA
2010,10218770,132,CIURGIA DE LA MAMA Y TUM. DE TEJIDOS BLA,11,BOGOTA
2010,42880777,480,OFTALMOLOGIA,05,ANTIOQUIA
2010,71595417,340,GINECOLOGIA ONCOLOGICA,05,ANTIOQUIA
2010,32487977,341,GINECOLOGIA Y OBSTETRICIA,05,ANTIOQUIA
2010,70563812,480,OFTALMOLOGIA,05,ANTIOQUIA
2010,79145654,440,NEUROCIRUGIA,11,BOGOTA
2010,80407798,750,UROLOGIA,11,BOGOTA
2010,31943168,341,GINECOLOGIA Y OBSTETRICIA,76,VALLE DEL CAUCA
2010,6034654,137,CIRUGIA GENERAL,05,ANTIOQUIA
2010,6813373,521,OTORRINOLARINGOLOGIA,05,ANTIOQUIA
2010,39682468,200,DERMATOLOGIA,73,TOLIMA
2010,16651830,480,OFTALMOLOGIA,76,VALLE DEL CAUCA
2010,79317531,341,GINECOLOGIA Y OBSTETRICIA,11,BOGOTA
2010,71581985,514,ORTOPEDIA Y TRAUMATOLOGIA,05,ANTIOQUIA
2010,8351842,341,GINECOLOGIA Y OBSTETRICIA,05,ANTIOQUIA
2010,12530956,441,NEUROLOGIA,76,VALLE DEL CAUCA
2010,12613693,485,OFTALMOLOGIA PEDIATRICA,08,ATLANTICO
2010,16640625,480,OFTALMOLOGIA,76,VALLE DEL CAUCA
2010,31854568,341,GINECOLOGIA Y OBSTETRICIA,76,VALLE DEL CAUCA
2010,6452790,137,CIRUGIA GENERAL,05,ANTIOQUIA
2010,16668753,341,GINECOLOGIA Y OBSTETRICIA,76,VALLE DEL CAUCA
2010,43060378,341,GINECOLOGIA Y OBSTETRICIA,05,ANTIOQUIA
2010,70564427,480,OFTALMOLOGIA,05,ANTIOQUIA
2010,51612154,200,DERMATOLOGIA,47,MAGDALENA
2010,3347783,514,ORTOPEDIA Y TRAUMATOLOGIA,05,ANTIOQUIA
2010,8220377,343,GINECOLOGIA Y ENDOCRINOLOGIA,05,ANTIOQUIA
2010,42984021,480,OFTALMOLOGIA,05,ANTIOQUIA
2010,10215242,480,OFTALMOLOGIA,05,ANTIOQUIA
2010,19163923,514,ORTOPEDIA Y TRAUMATOLOGIA,11,BOGOTA
2010,10064284,521,OTORRINOLARINGOLOGIA,66,RISARALDA
2010,79143616,486,OFTALMOLOGIA Y RETINOLOGIA,11,BOGOTA
2010,79159138,521,OTORRINOLARINGOLOGIA,11,BOGOTA
2010,10069460,137,CIRUGIA GENERAL,66,RISARALDA
2010,51710131,341,GINECOLOGIA Y OBSTETRICIA,73,TOLIMA
2010,6816199,514,ORTOPEDIA Y TRAUMATOLOGIA,05,ANTIOQUIA
2010,19067267,514,ORTOPEDIA Y TRAUMATOLOGIA,11,BOGOTA
2010,19460491,137,CIRUGIA GENERAL,76,VALLE DEL CAUCA
2010,31839788,341,GINECOLOGIA Y OBSTETRICIA,76,VALLE DEL CAUCA
2010,32331396,200,DERMATOLOGIA,05,ANTIOQUIA
2010,52580975,485,OFTALMOLOGIA PEDIATRICA,11,BOGOTA
2010,13472245,514,ORTOPEDIA Y TRAUMATOLOGIA,54,N. DE SANTANDER
2010,70128760,341,GINECOLOGIA Y OBSTETRICIA,05,ANTIOQUIA
2010,70551092,480,OFTALMOLOGIA,05,ANTIOQUIA
2010,39686433,480,OFTALMOLOGIA,11,BOGOTA
2010,8717895,515,ORTOPEDIA Y TRAUMATOLOGIA PEDIATRICA,08,ATLANTICO
2010,32471658,341,GINECOLOGIA Y OBSTETRICIA,05,ANTIOQUIA
2010,19449431,514,ORTOPEDIA Y TRAUMATOLOGIA,76,VALLE DEL CAUCA
2010,10212206,480,OFTALMOLOGIA,17,CALDAS
2010,70551286,341,GINECOLOGIA Y OBSTETRICIA,05,ANTIOQUIA
2010,16692836,341,GINECOLOGIA Y OBSTETRICIA,76,VALLE DEL CAUCA
2010,32639024,341,GINECOLOGIA Y OBSTETRICIA,05,ANTIOQUIA
2010,16270041,514,ORTOPEDIA Y TRAUMATOLOGIA,76,VALLE DEL CAUCA
2010,71645270,440,NEUROCIRUGIA,05,ANTIOQUIA
2010,51855967,341,GINECOLOGIA Y OBSTETRICIA,76,VALLE DEL CAUCA
2010,79265496,514,ORTOPEDIA Y TRAUMATOLOGIA,11,BOGOTA
2010,71658643,480,OFTALMOLOGIA,05,ANTIOQUIA
2010,16218787,514,ORTOPEDIA Y TRAUMATOLOGIA,76,VALLE DEL CAUCA
2010,19205962,341,GINECOLOGIA Y OBSTETRICIA,11,BOGOTA
2010,17180543,340,GINECOLOGIA ONCOLOGICA,11,BOGOTA
2010,39788550,341,GINECOLOGIA Y OBSTETRICIA,11,BOGOTA
2010,4349822,341,GINECOLOGIA Y OBSTETRICIA,05,ANTIOQUIA
2010,19063801,750,UROLOGIA,11,BOGOTA
2010,14242108,514,ORTOPEDIA Y TRAUMATOLOGIA,73,TOLIMA
2010,167827,515,ORTOPEDIA Y TRAUMATOLOGIA PEDIATRICA,05,ANTIOQUIA
2010,17031055,310,GASTROENTEROLOGIA,08,ATLANTICO
2010,43511203,341,GINECOLOGIA Y OBSTETRICIA,05,ANTIOQUIA
2010,79143155,131,CIRUGIA DE CABEZA Y CUELLO,11,BOGOTA
2010,10214934,514,ORTOPEDIA Y TRAUMATOLOGIA,11,BOGOTA
2010,7225201,521,OTORRINOLARINGOLOGIA,05,ANTIOQUIA
2010,42821493,200,DERMATOLOGIA,05,ANTIOQUIA
2010,35469513,200,DERMATOLOGIA,11,BOGOTA
2010,16608085,341,GINECOLOGIA Y OBSTETRICIA,76,VALLE DEL CAUCA
2010,70509654,341,GINECOLOGIA Y OBSTETRICIA,05,ANTIOQUIA
2010,17103244,750,UROLOGIA,11,BOGOTA
2010,6090580,137,CIRUGIA GENERAL,05,ANTIOQUIA
2010,10242517,341,GINECOLOGIA Y OBSTETRICIA,17,CALDAS
2010,80407905,341,GINECOLOGIA Y OBSTETRICIA,11,BOGOTA
2010,32734890,341,GINECOLOGIA Y OBSTETRICIA,08,ATLANTICO
2010,17134099,514,ORTOPEDIA Y TRAUMATOLOGIA,11,BOGOTA
2010,19108331,200,DERMATOLOGIA,11,BOGOTA
2010,32654784,350,HEMATO ONCOLOGIA,08,ATLANTICO
2010,42824799,341,GINECOLOGIA Y OBSTETRICIA,05,ANTIOQUIA
2010,14932910,521,OTORRINOLARINGOLOGIA,11,BOGOTA
2010,43561626,341,GINECOLOGIA Y OBSTETRICIA,05,ANTIOQUIA
2010,8727046,341,GINECOLOGIA Y OBSTETRICIA,13,BOLIVAR
2010,70875857,514,ORTOPEDIA Y TRAUMATOLOGIA,05,ANTIOQUIA
2010,79153252,514,ORTOPEDIA Y TRAUMATOLOGIA,11,BOGOTA
2010,20118936,341,GINECOLOGIA Y OBSTETRICIA,54,N. DE SANTANDER
2010,98546073,341,GINECOLOGIA Y OBSTETRICIA,05,ANTIOQUIA
2010,19141127,480,OFTALMOLOGIA,54,N. DE SANTANDER
2010,19186524,341,GINECOLOGIA Y OBSTETRICIA,23,CORDOBA
2010,19217085,341,GINECOLOGIA Y OBSTETRICIA,76,VALLE DEL CAUCA
2010,35498993,341,GINECOLOGIA Y OBSTETRICIA,11,BOGOTA
2010,8690990,341,GINECOLOGIA Y OBSTETRICIA,08,ATLANTICO
2010,80412864,750,UROLOGIA,11,BOGOTA
2010,7554943,521,OTORRINOLARINGOLOGIA,05,ANTIOQUIA
2010,98548862,341,GINECOLOGIA Y OBSTETRICIA,05,ANTIOQUIA
2010,79143965,620,REUMATOLOGIA,76,VALLE DEL CAUCA
2010,9053006,341,GINECOLOGIA Y OBSTETRICIA,11,BOGOTA
2010,79141425,514,ORTOPEDIA Y TRAUMATOLOGIA,11,BOGOTA
2010,70554128,514,ORTOPEDIA Y TRAUMATOLOGIA,05,ANTIOQUIA
2010,10517514,514,ORTOPEDIA Y TRAUMATOLOGIA,13,BOLIVAR
2010,5764798,341,GINECOLOGIA Y OBSTETRICIA,05,ANTIOQUIA
2010,37810126,341,GINECOLOGIA Y OBSTETRICIA,68,SANTANDER
2010,3744932,310,GASTROENTEROLOGIA,05,ANTIOQUIA
2010,8717026,441,NEUROLOGIA,13,BOLIVAR
2010,51858738,341,GINECOLOGIA Y OBSTETRICIA,11,BOGOTA
2010,19364461,132,CIURGIA DE LA MAMA Y TUM. DE TEJIDOS BLA,11,BOGOTA
2010,19370448,341,GINECOLOGIA Y OBSTETRICIA,54,N. DE SANTANDER
2010,16690666,137,CIRUGIA GENERAL,76,VALLE DEL CAUCA
2010,13373080,750,UROLOGIA,54,N. DE SANTANDER
2010,8286040,341,GINECOLOGIA Y OBSTETRICIA,05,ANTIOQUIA
2010,14444968,341,GINECOLOGIA Y OBSTETRICIA,76,VALLE DEL CAUCA
2010,19494855,341,GINECOLOGIA Y OBSTETRICIA,11,BOGOTA
2010,17050114,341,GINECOLOGIA Y OBSTETRICIA,54,N. DE SANTANDER
2010,51897880,515,ORTOPEDIA Y TRAUMATOLOGIA PEDIATRICA,11,BOGOTA
2010,32531910,341,GINECOLOGIA Y OBSTETRICIA,05,ANTIOQUIA
2010,10235138,310,GASTROENTEROLOGIA,17,CALDAS
2010,32534739,340,GINECOLOGIA ONCOLOGICA,05,ANTIOQUIA
2010,91214172,440,NEUROCIRUGIA,68,SANTANDER
2010,8266232,137,CIRUGIA GENERAL,05,ANTIOQUIA
2010,79148977,750,UROLOGIA,11,BOGOTA
2010,70075110,341,GINECOLOGIA Y OBSTETRICIA,05,ANTIOQUIA
2010,51959852,344,GINECOLOGIA,11,BOGOTA
2010,32655983,341,GINECOLOGIA Y OBSTETRICIA,08,ATLANTICO
2010,80413547,440,NEUROCIRUGIA,76,VALLE DEL CAUCA
2010,42989133,341,GINECOLOGIA Y OBSTETRICIA,05,ANTIOQUIA
2010,22057318,521,OTORRINOLARINGOLOGIA,05,ANTIOQUIA
2010,3781855,142,CIRUGIA PEDIATRICA,05,ANTIOQUIA
2010,32702092,341,GINECOLOGIA Y OBSTETRICIA,08,ATLANTICO
2010,12719155,341,GINECOLOGIA Y OBSTETRICIA,20,CESAR
2010,32683432,521,OTORRINOLARINGOLOGIA,08,ATLANTICO
2010,6884333,310,GASTROENTEROLOGIA,05,ANTIOQUIA
2010,42986891,137,CIRUGIA GENERAL,05,ANTIOQUIA
2010,14971258,480,OFTALMOLOGIA,76,VALLE DEL CAUCA
2010,79557883,775,UROLOGIA PEDIATRICA,11,BOGOTA
2010,71640522,341,GINECOLOGIA Y OBSTETRICIA,05,ANTIOQUIA
2010,79386033,341,GINECOLOGIA Y OBSTETRICIA,11,BOGOTA
2010,3194892,341,GINECOLOGIA Y OBSTETRICIA,05,ANTIOQUIA
2010,8684478,341,GINECOLOGIA Y OBSTETRICIA,08,ATLANTICO
2010,71577078,515,ORTOPEDIA Y TRAUMATOLOGIA PEDIATRICA,11,BOGOTA
2010,32707732,138,CIRUGIA MAXILOFACIAL,11,BOGOTA
2010,70546491,341,GINECOLOGIA Y OBSTETRICIA,05,ANTIOQUIA
2010,35456030,341,GINECOLOGIA Y OBSTETRICIA,11,BOGOTA
2010,14268096,514,ORTOPEDIA Y TRAUMATOLOGIA,05,ANTIOQUIA
2010,14878292,440,NEUROCIRUGIA,76,VALLE DEL CAUCA
2010,10247677,521,OTORRINOLARINGOLOGIA,17,CALDAS
2010,8231420,310,GASTROENTEROLOGIA,05,ANTIOQUIA
2010,63302101,341,GINECOLOGIA Y OBSTETRICIA,68,SANTANDER
2010,10238675,341,GINECOLOGIA Y OBSTETRICIA,17,CALDAS
2010,16644032,514,ORTOPEDIA Y TRAUMATOLOGIA,76,VALLE DEL CAUCA
2010,20952127,480,OFTALMOLOGIA,11,BOGOTA
2010,39789532,480,OFTALMOLOGIA,11,BOGOTA
2010,79296604,480,OFTALMOLOGIA,11,BOGOTA
2010,79340590,341,GINECOLOGIA Y OBSTETRICIA,11,BOGOTA
2010,79291559,136,CIRUGIA GASTROINTESTINAL,11,BOGOTA
2010,70560557,341,GINECOLOGIA Y OBSTETRICIA,05,ANTIOQUIA
2010,19072502,465,VASCULAR PERIFERICO,11,BOGOTA
2010,70506728,480,OFTALMOLOGIA,20,CESAR
2010,19124380,521,OTORRINOLARINGOLOGIA,11,BOGOTA
2010,70103705,341,GINECOLOGIA Y OBSTETRICIA,05,ANTIOQUIA
2010,29562558,480,OFTALMOLOGIA,76,VALLE DEL CAUCA
2010,15606520,341,GINECOLOGIA Y OBSTETRICIA,23,CORDOBA
2010,98550356,521,OTORRINOLARINGOLOGIA,11,BOGOTA
2010,79417410,515,ORTOPEDIA Y TRAUMATOLOGIA PEDIATRICA,11,BOGOTA
2010,70565056,341,GINECOLOGIA Y OBSTETRICIA,05,ANTIOQUIA
2010,43028441,480,OFTALMOLOGIA,05,ANTIOQUIA
2010,10074303,750,UROLOGIA,11,BOGOTA
2010,14952362,514,ORTOPEDIA Y TRAUMATOLOGIA,76,VALLE DEL CAUCA
2010,3620576,341,GINECOLOGIA Y OBSTETRICIA,05,ANTIOQUIA
2010,19265915,440,NEUROCIRUGIA,11,BOGOTA
2010,91230980,341,GINECOLOGIA Y OBSTETRICIA,54,N. DE SANTANDER
2010,71682271,341,GINECOLOGIA Y OBSTETRICIA,05,ANTIOQUIA
2010,31887469,480,OFTALMOLOGIA,76,VALLE DEL CAUCA
2010,79144268,465,VASCULAR PERIFERICO,54,N. DE SANTANDER
2010,8290678,440,NEUROCIRUGIA,05,ANTIOQUIA
2010,41392073,341,GINECOLOGIA Y OBSTETRICIA,05,ANTIOQUIA
2010,9525414,341,GINECOLOGIA Y OBSTETRICIA,05,ANTIOQUIA
2010,13447569,341,GINECOLOGIA Y OBSTETRICIA,54,N. DE SANTANDER
2010,11379811,514,ORTOPEDIA Y TRAUMATOLOGIA,11,BOGOTA
2010,39694264,480,OFTALMOLOGIA,76,VALLE DEL CAUCA
2010,71788281,483,OFTALMOLOGIA CORNEA Y GLAUCOMA,05,ANTIOQUIA
2010,14219766,521,OTORRINOLARINGOLOGIA,17,CALDAS
2010,13443141,750,UROLOGIA,54,N. DE SANTANDER
2010,8691051,341,GINECOLOGIA Y OBSTETRICIA,08,ATLANTICO
2010,16749671,341,GINECOLOGIA Y OBSTETRICIA,76,VALLE DEL CAUCA
2010,45762237,341,GINECOLOGIA Y OBSTETRICIA,13,BOLIVAR
2010,13259338,341,GINECOLOGIA Y OBSTETRICIA,54,N. DE SANTANDER
2010,32466227,341,GINECOLOGIA Y OBSTETRICIA,05,ANTIOQUIA
2010,12130892,750,UROLOGIA,11,BOGOTA
2010,98541610,999,MEDICINA GENERAL,05,ANTIOQUIA
2010,19423695,341,GINECOLOGIA Y OBSTETRICIA,50,META
2010,79230806,341,GINECOLOGIA Y OBSTETRICIA,11,BOGOTA
2010,3695604,514,ORTOPEDIA Y TRAUMATOLOGIA,05,ANTIOQUIA
2010,14228364,310,GASTROENTEROLOGIA,05,ANTIOQUIA
2010,42973666,341,GINECOLOGIA Y OBSTETRICIA,05,ANTIOQUIA
2010,79140105,341,GINECOLOGIA Y OBSTETRICIA,11,BOGOTA
2010,38439469,341,GINECOLOGIA Y OBSTETRICIA,76,VALLE DEL CAUCA
2010,31200444,341,GINECOLOGIA Y OBSTETRICIA,76,VALLE DEL CAUCA
2010,42899024,514,ORTOPEDIA Y TRAUMATOLOGIA,05,ANTIOQUIA
2010,14969350,341,GINECOLOGIA Y OBSTETRICIA,76,VALLE DEL CAUCA
2010,39684812,340,GINECOLOGIA ONCOLOGICA,11,BOGOTA
2010,21239227,310,GASTROENTEROLOGIA,11,BOGOTA
2010,37830912,341,GINECOLOGIA Y OBSTETRICIA,68,SANTANDER
2010,247936,514,ORTOPEDIA Y TRAUMATOLOGIA,05,ANTIOQUIA
2010,16624201,521,OTORRINOLARINGOLOGIA,76,VALLE DEL CAUCA
2010,6053534,440,NEUROCIRUGIA,05,ANTIOQUIA
2010,43556573,340,GINECOLOGIA ONCOLOGICA,13,BOLIVAR
2010,117318,750,UROLOGIA,05,ANTIOQUIA
2010,32525000,341,GINECOLOGIA Y OBSTETRICIA,05,ANTIOQUIA
2010,7474665,514,ORTOPEDIA Y TRAUMATOLOGIA,05,ANTIOQUIA
2010,10278122,200,DERMATOLOGIA,17,CALDAS
2010,17115809,390,FISIATRIA,54,N. DE SANTANDER
2010,6881255,521,OTORRINOLARINGOLOGIA,05,ANTIOQUIA
2010,3350647,341,GINECOLOGIA Y OBSTETRICIA,05,ANTIOQUIA
2010,42775683,485,OFTALMOLOGIA PEDIATRICA,05,ANTIOQUIA
2010,17073519,341,GINECOLOGIA Y OBSTETRICIA,05,ANTIOQUIA
2010,80408461,514,ORTOPEDIA Y TRAUMATOLOGIA,11,BOGOTA
2010,6184213,514,ORTOPEDIA Y TRAUMATOLOGIA,05,ANTIOQUIA
2010,17028877,137,CIRUGIA GENERAL,05,ANTIOQUIA
2010,3353970,341,GINECOLOGIA Y OBSTETRICIA,05,ANTIOQUIA
2010,32512815,341,GINECOLOGIA Y OBSTETRICIA,05,ANTIOQUIA
2010,79147207,152,CIRUGIA DE COLUMNA,11,BOGOTA
2010,32422904,341,GINECOLOGIA Y OBSTETRICIA,05,ANTIOQUIA
2010,70560367,341,GINECOLOGIA Y OBSTETRICIA,05,ANTIOQUIA
2010,16725975,136,CIRUGIA GASTROINTESTINAL,76,VALLE DEL CAUCA
2010,16449291,22,ANESTESIOLOGIA Y REANIMACION,76,VALLE DEL CAUCA
2010,39781288,341,GINECOLOGIA Y OBSTETRICIA,11,BOGOTA
2010,41781618,200,DERMATOLOGIA,11,BOGOTA
2010,32526004,341,GINECOLOGIA Y OBSTETRICIA,05,ANTIOQUIA
2010,71578969,310,GASTROENTEROLOGIA,11,BOGOTA
2010,438185,750,UROLOGIA,05,ANTIOQUIA
2010,17000237,521,OTORRINOLARINGOLOGIA,11,BOGOTA
2010,8690523,514,ORTOPEDIA Y TRAUMATOLOGIA,08,ATLANTICO
2010,8250150,521,OTORRINOLARINGOLOGIA,05,ANTIOQUIA
2010,70557355,480,OFTALMOLOGIA,05,ANTIOQUIA
2010,71631592,440,NEUROCIRUGIA,05,ANTIOQUIA
2010,70036122,341,GINECOLOGIA Y OBSTETRICIA,05,ANTIOQUIA
2010,3308256,440,NEUROCIRUGIA,05,ANTIOQUIA
2010,20286136,341,GINECOLOGIA Y OBSTETRICIA,11,BOGOTA
2010,70551066,341,GINECOLOGIA Y OBSTETRICIA,05,ANTIOQUIA
2010,19106839,152,CIRUGIA DE COLUMNA,11,BOGOTA
2010,79144227,514,ORTOPEDIA Y TRAUMATOLOGIA,11,BOGOTA
2010,32447187,341,GINECOLOGIA Y OBSTETRICIA,05,ANTIOQUIA
2010,7529349,137,CIRUGIA GENERAL,05,ANTIOQUIA
2010,17097549,240,ENDOCRINOLOGIA,76,VALLE DEL CAUCA
2010,39688611,480,OFTALMOLOGIA,11,BOGOTA
2010,42094171,341,GINECOLOGIA Y OBSTETRICIA,66,RISARALDA
2010,51665693,341,GINECOLOGIA Y OBSTETRICIA,11,BOGOTA
2010,41650124,341,GINECOLOGIA Y OBSTETRICIA,11,BOGOTA
2010,3228413,200,DERMATOLOGIA,05,ANTIOQUIA
2010,16765227,514,ORTOPEDIA Y TRAUMATOLOGIA,76,VALLE DEL CAUCA
2010,71624335,341,GINECOLOGIA Y OBSTETRICIA,05,ANTIOQUIA
2010,32676458,341,GINECOLOGIA Y OBSTETRICIA,08,ATLANTICO
2010,13230502,341,GINECOLOGIA Y OBSTETRICIA,54,N. DE SANTANDER
2010,79313277,485,OFTALMOLOGIA PEDIATRICA,11,BOGOTA
2010,10240211,999,MEDICINA GENERAL,17,CALDAS
2010,19167976,430,NEUMOLOGIA,11,BOGOTA
2010,10225110,340,GINECOLOGIA ONCOLOGICA,17,CALDAS
2010,79275510,341,GINECOLOGIA Y OBSTETRICIA,11,BOGOTA
2010,91279147,341,GINECOLOGIA Y OBSTETRICIA,68,SANTANDER
2010,43733308,480,OFTALMOLOGIA,05,ANTIOQUIA
2010,79272582,515,ORTOPEDIA Y TRAUMATOLOGIA PEDIATRICA,11,BOGOTA
2010,8242677,480,OFTALMOLOGIA,05,ANTIOQUIA
2010,3794377,341,GINECOLOGIA Y OBSTETRICIA,05,ANTIOQUIA
2010,70557952,341,GINECOLOGIA Y OBSTETRICIA,05,ANTIOQUIA
2010,45456655,485,OFTALMOLOGIA PEDIATRICA,13,BOLIVAR
2010,70569559,341,GINECOLOGIA Y OBSTETRICIA,05,ANTIOQUIA
2010,42888439,341,GINECOLOGIA Y OBSTETRICIA,05,ANTIOQUIA
2010,19457788,350,HEMATO ONCOLOGIA,11,BOGOTA
2010,6040207,341,GINECOLOGIA Y OBSTETRICIA,05,ANTIOQUIA
2010,32521242,341,GINECOLOGIA Y OBSTETRICIA,05,ANTIOQUIA
2010,8289440,341,GINECOLOGIA Y OBSTETRICIA,05,ANTIOQUIA
2010,8699042,312,GASTROENTEROLOGIA PEDIATRICA,05,ANTIOQUIA
2010,32720599,341,GINECOLOGIA Y OBSTETRICIA,08,ATLANTICO
2010,6886505,211,CARDIOLOGIA ELECTROFISIOLOGIA,05,ANTIOQUIA
2010,71575872,440,NEUROCIRUGIA,05,ANTIOQUIA
2010,70557356,120,CARDIOLOGIA,05,ANTIOQUIA
2010,3340302,341,GINECOLOGIA Y OBSTETRICIA,05,ANTIOQUIA
2010,10533776,480,OFTALMOLOGIA,17,CALDAS
2010,16627595,341,GINECOLOGIA Y OBSTETRICIA,76,VALLE DEL CAUCA
2010,503547,200,DERMATOLOGIA,05,ANTIOQUIA
2010,42888169,341,GINECOLOGIA Y OBSTETRICIA,05,ANTIOQUIA
2010,10256533,999,MEDICINA GENERAL,17,CALDAS
2010,79530122,430,NEUMOLOGIA,05,ANTIOQUIA
2010,9082065,341,GINECOLOGIA Y OBSTETRICIA,13,BOLIVAR
2010,51864742,341,GINECOLOGIA Y OBSTETRICIA,11,BOGOTA
2010,79569554,310,GASTROENTEROLOGIA,05,ANTIOQUIA
2010,8689964,310,GASTROENTEROLOGIA,08,ATLANTICO
2010,19199585,341,GINECOLOGIA Y OBSTETRICIA,11,BOGOTA
2010,8302554,490,HEMATO ONCOLOGÍA PEDIÁTRICA,05,ANTIOQUIA
2010,22397501,430,NEUMOLOGIA,08,ATLANTICO
2010,70564553,341,GINECOLOGIA Y OBSTETRICIA,05,ANTIOQUIA
2010,70079989,120,CARDIOLOGIA,05,ANTIOQUIA
2010,16654389,480,OFTALMOLOGIA,76,VALLE DEL CAUCA
2010,92498172,310,GASTROENTEROLOGIA,08,ATLANTICO
2010,43745436,485,OFTALMOLOGIA PEDIATRICA,05,ANTIOQUIA
2010,91220584,200,DERMATOLOGIA,11,BOGOTA
2010,70089446,387,MEDICINA INTERNA,05,ANTIOQUIA
2010,13444863,341,GINECOLOGIA Y OBSTETRICIA,54,N. DE SANTANDER
2010,70562688,441,NEUROLOGIA,05,ANTIOQUIA
2010,14320785,485,OFTALMOLOGIA PEDIATRICA,11,BOGOTA
2010,43018045,343,GINECOLOGIA Y ENDOCRINOLOGIA,05,ANTIOQUIA
2010,24313780,341,GINECOLOGIA Y OBSTETRICIA,05,ANTIOQUIA
2010,8295737,431,NEUMOLOGIA PEDIATRICA,05,ANTIOQUIA
2010,16604793,240,ENDOCRINOLOGIA,76,VALLE DEL CAUCA
2010,70124642,441,NEUROLOGIA,05,ANTIOQUIA
2010,8696072,550,PEDIATRIA,08,ATLANTICO
2011,70560384,514,ORTOPEDIA Y TRAUMATOLOGIA,05,ANTIOQUIA
