index,doc_code,spec_code,spec_es,spec_en,year,n_visits,n_surgeries,n_patients,c_visit,c_surgery,dep_code,department
4602,9089692,521,otorrinolaringologia,otorhinolaryngology,2010,160,10,128,28.71,445.76,13,bolivar
4603,9090774,521,otorrinolaringologia,otorhinolaryngology,2010,7,1,8,28.71,445.76,13,bolivar
4604,91236512,521,otorrinolaringologia,otorhinolaryngology,2010,32,5,25,28.71,445.76,68,santander
4605,91240842,521,otorrinolaringologia,otorhinolaryngology,2010,30,3,25,28.71,445.76,68,santander
4606,92501833,521,otorrinolaringologia,otorhinolaryngology,2010,29,3,26,28.71,445.76,20,cesar
4607,92523366,521,otorrinolaringologia,otorhinolaryngology,2010,70,3,61,28.71,445.76,70,sucre
4608,94307944,521,otorrinolaringologia,otorhinolaryngology,2010,15,3,17,28.71,445.76,76,valle del cauca
4609,94328775,521,otorrinolaringologia,otorhinolaryngology,2010,1,1,2,28.71,445.76,76,valle del cauca
4610,98550356,521,otorrinolaringologia,otorhinolaryngology,2010,63,1,37,28.71,445.76,11,bogota
4611,98555697,521,otorrinolaringologia,otorhinolaryngology,2010,40,5,36,28.71,445.76,5,antioquia
4612,42878937,521,otorrinolaringologia,otorhinolaryngology,2010,59,6,67,28.71,445.76,5,antioquia
4613,8279318,521,otorrinolaringologia,otorhinolaryngology,2010,344,37,380,28.71,445.76,5,antioquia
4614,8270641,521,otorrinolaringologia,otorhinolaryngology,2010,78,6,64,28.71,445.76,5,antioquia
4615,80470182,521,otorrinolaringologia,otorhinolaryngology,2010,105,4,60,28.71,445.76,11,bogota
4616,80409255,521,otorrinolaringologia,otorhinolaryngology,2010,53,2,43,28.71,445.76,11,bogota
4617,73072496,521,otorrinolaringologia,otorhinolaryngology,2010,24,5,30,28.71,445.76,13,bolivar
4618,73093340,521,otorrinolaringologia,otorhinolaryngology,2010,29,2,25,28.71,445.76,13,bolivar
4619,73121273,521,otorrinolaringologia,otorhinolaryngology,2010,56,2,35,28.71,445.76,76,valle del cauca
4620,7426370,521,otorrinolaringologia,otorhinolaryngology,2010,81,4,100,28.71,445.76,5,antioquia
4621,7527574,521,otorrinolaringologia,otorhinolaryngology,2010,119,9,101,28.71,445.76,5,antioquia
4622,7554943,521,otorrinolaringologia,otorhinolaryngology,2010,46,1,43,28.71,445.76,5,antioquia
4623,79147713,521,otorrinolaringologia,otorhinolaryngology,2010,34,2,23,28.71,445.76,11,bogota
4624,72216677,521,otorrinolaringologia,otorhinolaryngology,2010,792,40,467,28.71,445.76,8,atlantico
4625,79147964,521,otorrinolaringologia,otorhinolaryngology,2010,107,8,64,28.71,445.76,11,bogota
4626,79159882,521,otorrinolaringologia,otorhinolaryngology,2010,12,4,17,28.71,445.76,11,bogota
4627,79293740,521,otorrinolaringologia,otorhinolaryngology,2010,6,2,4,28.71,445.76,11,bogota
4628,79367693,521,otorrinolaringologia,otorhinolaryngology,2010,64,9,45,28.71,445.76,11,bogota
4629,79520633,521,otorrinolaringologia,otorhinolaryngology,2010,7,1,7,28.71,445.76,17,caldas
4630,79521534,521,otorrinolaringologia,otorhinolaryngology,2010,17,1,13,28.71,445.76,5,antioquia
4631,79542488,521,otorrinolaringologia,otorhinolaryngology,2010,73,3,55,28.71,445.76,11,bogota
4632,80407949,521,otorrinolaringologia,otorhinolaryngology,2010,77,5,54,28.71,445.76,11,bogota
4633,79159138,521,otorrinolaringologia,otorhinolaryngology,2010,148,4,105,28.71,445.76,11,bogota
4634,98541476,521,otorrinolaringologia,otorhinolaryngology,2010,66,24,82,28.71,445.76,5,antioquia
4635,42867906,521,otorrinolaringologia,otorhinolaryngology,2010,606,72,503,28.71,445.76,5,antioquia
4636,39781594,521,otorrinolaringologia,otorhinolaryngology,2010,136,7,96,28.71,445.76,11,bogota
4637,14932910,521,otorrinolaringologia,otorhinolaryngology,2010,134,3,100,28.71,445.76,11,bogota
4638,14944054,521,otorrinolaringologia,otorhinolaryngology,2010,239,13,195,28.71,445.76,76,valle del cauca
4639,14944536,521,otorrinolaringologia,otorhinolaryngology,2010,146,18,114,28.71,445.76,76,valle del cauca
4640,14969788,521,otorrinolaringologia,otorhinolaryngology,2010,30,2,31,28.71,445.76,76,valle del cauca
4641,15042408,521,otorrinolaringologia,otorhinolaryngology,2010,7,1,7,28.71,445.76,5,antioquia
4642,15662544,521,otorrinolaringologia,otorhinolaryngology,2010,52,3,59,28.71,445.76,5,antioquia
4643,16256354,521,otorrinolaringologia,otorhinolaryngology,2010,47,2,28,28.71,445.76,11,bogota
4644,16270178,521,otorrinolaringologia,otorhinolaryngology,2010,2,1,3,28.71,445.76,76,valle del cauca
4645,16348904,521,otorrinolaringologia,otorhinolaryngology,2010,36,4,35,28.71,445.76,76,valle del cauca
4646,16452099,521,otorrinolaringologia,otorhinolaryngology,2010,62,10,60,28.71,445.76,76,valle del cauca
4647,16581904,521,otorrinolaringologia,otorhinolaryngology,2010,41,2,35,28.71,445.76,76,valle del cauca
4648,16584295,521,otorrinolaringologia,otorhinolaryngology,2010,39,6,33,28.71,445.76,76,valle del cauca
4649,16591789,521,otorrinolaringologia,otorhinolaryngology,2010,116,17,104,28.71,445.76,76,valle del cauca
4650,16606373,521,otorrinolaringologia,otorhinolaryngology,2010,170,12,158,28.71,445.76,76,valle del cauca
4651,16608834,521,otorrinolaringologia,otorhinolaryngology,2010,40,7,39,28.71,445.76,76,valle del cauca
4652,16610213,521,otorrinolaringologia,otorhinolaryngology,2010,66,7,65,28.71,445.76,66,risaralda
4653,16612802,521,otorrinolaringologia,otorhinolaryngology,2010,114,12,92,28.71,445.76,76,valle del cauca
4654,14881210,521,otorrinolaringologia,otorhinolaryngology,2010,136,19,116,28.71,445.76,66,risaralda
4655,16612946,521,otorrinolaringologia,otorhinolaryngology,2010,105,20,99,28.71,445.76,76,valle del cauca
4656,14442260,521,otorrinolaringologia,otorhinolaryngology,2010,9,1,10,28.71,445.76,76,valle del cauca
4657,14219766,521,otorrinolaringologia,otorhinolaryngology,2010,67,1,56,28.71,445.76,17,caldas
4658,41701212,521,otorrinolaringologia,otorhinolaryngology,2010,6,1,5,28.71,445.76,5,antioquia
4659,10479721,521,otorrinolaringologia,otorhinolaryngology,2010,160,9,104,28.71,445.76,76,valle del cauca
4660,10247677,521,otorrinolaringologia,otorhinolaryngology,2010,58,1,57,28.71,445.76,17,caldas
4661,10244263,521,otorrinolaringologia,otorhinolaryngology,2010,44,7,46,28.71,445.76,17,caldas
4662,10242845,521,otorrinolaringologia,otorhinolaryngology,2010,12,5,14,28.71,445.76,17,caldas
4663,10214388,521,otorrinolaringologia,otorhinolaryngology,2010,299,12,244,28.71,445.76,17,caldas
4664,10064284,521,otorrinolaringologia,otorhinolaryngology,2010,110,3,86,28.71,445.76,66,risaralda
4665,10536637,521,otorrinolaringologia,otorhinolaryngology,2010,55,5,48,28.71,445.76,5,antioquia
4666,10542874,521,otorrinolaringologia,otorhinolaryngology,2010,17,4,15,28.71,445.76,76,valle del cauca
4667,10543283,521,otorrinolaringologia,otorhinolaryngology,2010,61,3,39,28.71,445.76,11,bogota
4668,10875130,521,otorrinolaringologia,otorhinolaryngology,2010,12,1,12,28.71,445.76,8,atlantico
4669,12959435,521,otorrinolaringologia,otorhinolaryngology,2010,11,1,11,28.71,445.76,76,valle del cauca
4670,13445998,521,otorrinolaringologia,otorhinolaryngology,2010,29,1,23,28.71,445.76,54,n. de santander
4671,13448326,521,otorrinolaringologia,otorhinolaryngology,2010,380,14,303,28.71,445.76,54,n. de santander
4672,13805040,521,otorrinolaringologia,otorhinolaryngology,2010,63,3,68,28.71,445.76,54,n. de santander
4673,13844240,521,otorrinolaringologia,otorhinolaryngology,2010,125,14,106,28.71,445.76,68,santander
4674,13893464,521,otorrinolaringologia,otorhinolaryngology,2010,59,5,52,28.71,445.76,68,santander
4675,14436380,521,otorrinolaringologia,otorhinolaryngology,2010,218,19,161,28.71,445.76,76,valle del cauca
4676,16622552,521,otorrinolaringologia,otorhinolaryngology,2010,55,6,43,28.71,445.76,76,valle del cauca
4677,13448218,521,otorrinolaringologia,otorhinolaryngology,2010,98,3,77,28.71,445.76,54,n. de santander
4678,16638678,521,otorrinolaringologia,otorhinolaryngology,2010,110,16,91,28.71,445.76,76,valle del cauca
4679,29621043,521,otorrinolaringologia,otorhinolaryngology,2010,548,34,452,28.71,445.76,76,valle del cauca
4680,31522828,521,otorrinolaringologia,otorhinolaryngology,2010,80,7,66,28.71,445.76,76,valle del cauca
4681,3182055,521,otorrinolaringologia,otorhinolaryngology,2010,23,4,18,28.71,445.76,5,antioquia
4682,31841044,521,otorrinolaringologia,otorhinolaryngology,2010,371,24,269,28.71,445.76,76,valle del cauca
4683,31889409,521,otorrinolaringologia,otorhinolaryngology,2010,68,4,53,28.71,445.76,76,valle del cauca
4684,39167677,521,otorrinolaringologia,otorhinolaryngology,2010,589,89,505,28.71,445.76,5,antioquia
4685,31912577,521,otorrinolaringologia,otorhinolaryngology,2010,17,1,16,28.71,445.76,76,valle del cauca
4686,31915358,521,otorrinolaringologia,otorhinolaryngology,2010,774,25,578,28.71,445.76,76,valle del cauca
4687,31939319,521,otorrinolaringologia,otorhinolaryngology,2010,9,1,8,28.71,445.76,76,valle del cauca
4688,31959376,521,otorrinolaringologia,otorhinolaryngology,2010,20,2,18,28.71,445.76,68,santander
4689,31962949,521,otorrinolaringologia,otorhinolaryngology,2010,3,1,4,28.71,445.76,76,valle del cauca
4690,32018526,521,otorrinolaringologia,otorhinolaryngology,2010,256,16,223,28.71,445.76,5,antioquia
4691,16624201,521,otorrinolaringologia,otorhinolaryngology,2010,75,1,64,28.71,445.76,76,valle del cauca
4692,39011873,521,otorrinolaringologia,otorhinolaryngology,2010,17,3,12,28.71,445.76,41,huila
4693,3826141,521,otorrinolaringologia,otorhinolaryngology,2010,148,9,130,28.71,445.76,5,antioquia
4694,32692249,521,otorrinolaringologia,otorhinolaryngology,2010,22,1,21,28.71,445.76,8,atlantico
4695,32076882,521,otorrinolaringologia,otorhinolaryngology,2010,221,10,170,28.71,445.76,5,antioquia
4696,2889108,521,otorrinolaringologia,otorhinolaryngology,2010,38,2,37,28.71,445.76,5,antioquia
4697,32462149,521,otorrinolaringologia,otorhinolaryngology,2010,66,8,59,28.71,445.76,5,antioquia
4698,2774685,521,otorrinolaringologia,otorhinolaryngology,2010,146,48,159,28.71,445.76,5,antioquia
4699,22057318,521,otorrinolaringologia,otorhinolaryngology,2010,53,1,50,28.71,445.76,5,antioquia
4700,16656567,521,otorrinolaringologia,otorhinolaryngology,2010,123,7,102,28.71,445.76,76,valle del cauca
4701,16666643,521,otorrinolaringologia,otorhinolaryngology,2010,18,1,19,28.71,445.76,11,bogota
4702,16738854,521,otorrinolaringologia,otorhinolaryngology,2010,22,4,22,28.71,445.76,63,quindio
4703,16740274,521,otorrinolaringologia,otorhinolaryngology,2010,716,140,594,28.71,445.76,5,antioquia
4704,16742606,521,otorrinolaringologia,otorhinolaryngology,2010,53,2,45,28.71,445.76,76,valle del cauca
4705,16755020,521,otorrinolaringologia,otorhinolaryngology,2010,18,4,10,28.71,445.76,76,valle del cauca
4706,16778290,521,otorrinolaringologia,otorhinolaryngology,2010,37,6,33,28.71,445.76,76,valle del cauca
4707,22578524,521,otorrinolaringologia,otorhinolaryngology,2010,38,4,36,28.71,445.76,68,santander
4708,17000237,521,otorrinolaringologia,otorhinolaryngology,2010,87,1,65,28.71,445.76,11,bogota
4709,17098589,521,otorrinolaringologia,otorhinolaryngology,2010,64,7,62,28.71,445.76,76,valle del cauca
4710,17145536,521,otorrinolaringologia,otorhinolaryngology,2010,42,2,37,28.71,445.76,76,valle del cauca
4711,19117168,521,otorrinolaringologia,otorhinolaryngology,2010,5,1,5,28.71,445.76,20,cesar
4712,19124380,521,otorrinolaringologia,otorhinolaryngology,2010,61,1,56,28.71,445.76,11,bogota
4713,19263366,521,otorrinolaringologia,otorhinolaryngology,2010,94,6,73,28.71,445.76,11,bogota
4714,19346133,521,otorrinolaringologia,otorhinolaryngology,2010,5,2,4,28.71,445.76,66,risaralda
4715,19381427,521,otorrinolaringologia,otorhinolaryngology,2010,19,1,17,28.71,445.76,50,meta
4716,21068926,521,otorrinolaringologia,otorhinolaryngology,2010,110,4,46,28.71,445.76,11,bogota
4717,17004210,521,otorrinolaringologia,otorhinolaryngology,2010,21,2,18,28.71,445.76,70,sucre
4718,32683432,521,otorrinolaringologia,otorhinolaryngology,2010,110,2,93,28.71,445.76,8,atlantico
4719,19373129,525,otorrinolaringologia pediatrica,pediatric otolaryngology,2010,600,26,412,32.08,244.42,11,bogota
4720,8696072,550,pediatria,pediatrics,2010,1017,1,395,50.98,107.66,8,atlantico
4721,8676552,620,reumatologia,rheumatology,2010,19,2,13,34.82,141.08,8,atlantico
4722,79143965,620,reumatologia,rheumatology,2010,417,9,203,34.82,141.08,76,valle del cauca
4723,8689383,620,reumatologia,rheumatology,2010,12,1,11,34.82,141.08,8,atlantico
4724,79115427,750,urologia,urology,2010,39,2,24,29.58,242.52,11,bogota
4725,7549332,750,urologia,urology,2010,58,9,43,29.58,242.52,5,antioquia
4726,7529669,750,urologia,urology,2010,15,1,16,29.58,242.52,5,antioquia
4727,73105479,750,urologia,urology,2010,71,3,59,29.58,242.52,13,bolivar
4728,73098101,750,urologia,urology,2010,29,3,20,29.58,242.52,13,bolivar
4729,70551564,750,urologia,urology,2010,328,10,286,29.58,242.52,5,antioquia
4730,73078860,750,urologia,urology,2010,54,2,41,29.58,242.52,8,atlantico
4731,72181750,750,urologia,urology,2010,13,3,9,29.58,242.52,5,antioquia
4732,72137462,750,urologia,urology,2010,19,1,17,29.58,242.52,8,atlantico
4733,72136805,750,urologia,urology,2010,52,4,42,29.58,242.52,8,atlantico
4734,71745670,750,urologia,urology,2010,2,1,3,29.58,242.52,5,antioquia
4735,71717803,750,urologia,urology,2010,129,10,103,29.58,242.52,5,antioquia
4736,71664082,750,urologia,urology,2010,100,5,76,29.58,242.52,5,antioquia
4737,71622810,750,urologia,urology,2010,288,24,205,29.58,242.52,5,antioquia
4738,71616906,750,urologia,urology,2010,463,42,537,29.58,242.52,5,antioquia
4739,71609421,750,urologia,urology,2010,249,15,201,29.58,242.52,5,antioquia
4740,71603457,750,urologia,urology,2010,132,14,113,29.58,242.52,5,antioquia
4741,71587495,750,urologia,urology,2010,5,1,6,29.58,242.52,5,antioquia
4742,71332783,750,urologia,urology,2010,51,18,53,29.58,242.52,5,antioquia
4743,79140552,750,urologia,urology,2010,11,3,12,29.58,242.52,66,risaralda
4744,70562541,750,urologia,urology,2010,136,11,117,29.58,242.52,5,antioquia
4745,70558775,750,urologia,urology,2010,148,8,138,29.58,242.52,5,antioquia
4746,70555609,750,urologia,urology,2010,169,18,121,29.58,242.52,5,antioquia
4747,71741118,750,urologia,urology,2010,25,1,22,29.58,242.52,5,antioquia
4748,79148977,750,urologia,urology,2010,51,1,43,29.58,242.52,11,bogota
4749,98550144,750,urologia,urology,2010,828,114,581,29.58,242.52,5,antioquia
4750,79275108,750,urologia,urology,2010,14,2,11,29.58,242.52,63,quindio
4751,70125975,750,urologia,urology,2010,182,11,173,29.58,242.52,5,antioquia
4752,98569104,750,urologia,urology,2010,101,4,75,29.58,242.52,5,antioquia
4753,98559946,750,urologia,urology,2010,103,15,95,29.58,242.52,5,antioquia
4754,98553115,750,urologia,urology,2010,107,4,86,29.58,242.52,5,antioquia
4755,98548456,750,urologia,urology,2010,117,16,128,29.58,242.52,5,antioquia
4756,98541909,750,urologia,urology,2010,164,16,139,29.58,242.52,5,antioquia
4757,92500124,750,urologia,urology,2010,7,3,8,29.58,242.52,70,sucre
4758,91202333,750,urologia,urology,2010,15,1,16,29.58,242.52,68,santander
4759,9092610,750,urologia,urology,2010,17,2,15,29.58,242.52,54,n. de santander
4760,9079797,750,urologia,urology,2010,84,8,75,29.58,242.52,13,bolivar
4761,8754867,750,urologia,urology,2010,119,4,99,29.58,242.52,8,atlantico
4762,8751040,750,urologia,urology,2010,42,7,31,29.58,242.52,8,atlantico
4763,85449133,750,urologia,urology,2010,14,2,9,29.58,242.52,47,magdalena
4764,8533582,750,urologia,urology,2010,402,19,327,29.58,242.52,8,atlantico
4765,8309492,750,urologia,urology,2010,152,8,162,29.58,242.52,5,antioquia
4766,8305704,750,urologia,urology,2010,59,4,46,29.58,242.52,5,antioquia
4767,8285702,750,urologia,urology,2010,177,7,147,29.58,242.52,5,antioquia
4768,80419892,750,urologia,urology,2010,75,4,77,29.58,242.52,11,bogota
4769,80412864,750,urologia,urology,2010,46,1,30,29.58,242.52,11,bogota
4770,80410519,750,urologia,urology,2010,36,24,48,29.58,242.52,76,valle del cauca
4771,80407798,750,urologia,urology,2010,35,1,26,29.58,242.52,11,bogota
4772,79354391,750,urologia,urology,2010,11,1,10,29.58,242.52,68,santander
4773,79292532,750,urologia,urology,2010,26,1,19,29.58,242.52,11,bogota
4774,79155439,750,urologia,urology,2010,8,2,9,29.58,242.52,23,cordoba
4775,70089311,750,urologia,urology,2010,68,4,64,29.58,242.52,5,antioquia
4776,16705450,750,urologia,urology,2010,38,12,35,29.58,242.52,66,risaralda
4777,70075536,750,urologia,urology,2010,179,18,154,29.58,242.52,5,antioquia
4778,16748097,750,urologia,urology,2010,47,4,46,29.58,242.52,76,valle del cauca
4779,16733401,750,urologia,urology,2010,19,3,14,29.58,242.52,76,valle del cauca
4780,70088606,750,urologia,urology,2010,408,13,364,29.58,242.52,5,antioquia
4781,16693137,750,urologia,urology,2010,176,71,143,29.58,242.52,76,valle del cauca
4782,16665687,750,urologia,urology,2010,22,2,21,29.58,242.52,76,valle del cauca
4783,16604884,750,urologia,urology,2010,130,33,105,29.58,242.52,76,valle del cauca
4784,16580519,750,urologia,urology,2010,33,5,32,29.58,242.52,76,valle del cauca
4785,15241823,750,urologia,urology,2010,18,7,23,29.58,242.52,8,atlantico
4786,15029675,750,urologia,urology,2010,74,13,62,29.58,242.52,13,bolivar
4787,14883751,750,urologia,urology,2010,40,4,36,29.58,242.52,76,valle del cauca
4788,14883153,750,urologia,urology,2010,348,76,256,29.58,242.52,76,valle del cauca
4789,14240642,750,urologia,urology,2010,31,1,20,29.58,242.52,73,tolima
4790,16767114,750,urologia,urology,2010,140,55,123,29.58,242.52,76,valle del cauca
4791,13443141,750,urologia,urology,2010,67,1,65,29.58,242.52,54,n. de santander
4792,13373080,750,urologia,urology,2010,49,1,42,29.58,242.52,54,n. de santander
4793,12711924,750,urologia,urology,2010,20,2,16,29.58,242.52,20,cesar
4794,12555874,750,urologia,urology,2010,6,4,12,29.58,242.52,47,magdalena
